variant_id,card,variant,price,stock,image
49052447932651,Skill Drain (DCR-EN049) Rare,Near Mint - Unlimited,4499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/476857.jpg?v=1784083338
49052447342827,Simorgh Sky Battle (RIRA-EN073) Common,Near Mint - Unlimited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/194681.jpg?v=1784083331
49052446916843,Shooting Star Dragon (BROL-EN071) Ultra Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/256362.jpg?v=1784083325
49052446523627,Secret Six Samurai - Hatsume (SPWA-EN003) Secret Rare,Near Mint - 1st Edition,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/152397.jpg?v=1784083319
49052445966571,Sea Monster of Theseus (RATE-EN081) Secret Rare,Near Mint - Unlimited,23999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/127337.jpg?v=1784083313
49052445475051,Scrap Twin Dragon (KICO-EN038) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/242865.jpg?v=1784083307
49052444885227,Scrap Twin Dragon (STBL-EN044) Ultra Rare,Near Mint - Unlimited,4999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/38578.jpg?v=1784083300
49052303950059,"Sauravis, Dragon Sage of the Voiceless Voice (PHNI-EN021) Super Rare",Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536379.jpg?v=1784081390
49052444262635,Saion the Vaylantz Archer (TAMA-EN002) Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/282307.jpg?v=1784083292
49052443771115,Road Warrior (5DS2-EN041) Ultra Rare,Near Mint - Unlimited,3999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/32167.jpg?v=1784083286
49052443345131,Rivalry of Warlords (KICO-EN058) Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/242885.jpg?v=1784083280
49052443050219,Ritual Beast Ulti-Cannahawk (THSF-EN030) Secret Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/96099.jpg?v=1784083272
49052442853611,Rikka Flurries (SESL-EN024) Secret Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/211630.jpg?v=1784083266
49052303655147,Rise Rank-Up-Magic Raidraptor's Force (PHNI-EN056) Super Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536424.jpg?v=1784081372
49052442624235,Rescue-ACE Fire Attacker (AMDE-EN005) Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/477694.jpg?v=1784083260
49052442394859,Reptilianne Hydra (SOVR-EN042) Super Rare,Near Mint - Unlimited,4999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/33679.jpg?v=1784083253
49052442198251,Rare Value (SDCB-EN026) Common,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/286305.jpg?v=1784083248
49052442001643,Rank-Up-Magic Argent Chaos Force (BROL-EN091) Ultra Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/256382.jpg?v=1784083240
49052441542891,Rainbow Bridge (SDCB-EN019) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/286293.jpg?v=1784083228
49052438003947,Raidraptor - Stranger Falcon (MACR-EN044) Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/131161.jpg?v=1784083222
49052302770411,Psychic Arsenal (PHNI-EN082) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536456.jpg?v=1784081315
49052302606571,"Psiics, Moonlight of the Ghoti (PHNI-EN016) Super Rare",Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536371.jpg?v=1784081309
49052437774571,Primitive Planet Reichphobia (DIFO-EN058) Ultra Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/271747.jpg?v=1784083216
49052437545195,Predaplant Dragostapelia (DUPO-EN069) Ultra Rare,Near Mint - Unlimited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/186959.jpg?v=1784083210
49052437315819,Predaplant Chimerafflesia (FUEN-EN009) Secret Rare,Near Mint - Unlimited,8999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/127800.jpg?v=1784083204
49052437119211,Pre-Preparation of Rites (SHVI-EN065) Super Rare,Near Mint - Unlimited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/117952.jpg?v=1784083198
49052313551083,Xyz Force (PHNI-EN089) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536463.jpg?v=1784081761
49052312338667,White Sunfish (PHNI-EN006) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536359.jpg?v=1784081747
49052312240363,White Reincarnation (PHNI-EN058) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536426.jpg?v=1784081742
49052312174827,White Aura Porpoise (PHNI-EN041) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536403.jpg?v=1784081735
49052308275435,Vagnawa the Moon-Eating Dragon (PHNI-EN043) Common,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536406.jpg?v=1784081617
49052308209899,Ultimeat Offering (PHNI-EN100) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536477.jpg?v=1784081611
49052307882219,Tricorn the Cacophonous Concert (PHNI-EN087) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536461.jpg?v=1784081588
49052307521771,Time Reloader (PHNI-EN026) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536385.jpg?v=1784081569
49052307423467,Three-Eyed Ghost (PHNI-EN097) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536474.jpg?v=1784081562
49175837933803,The Melody of Awakening Dragon (SDWD-EN022) Common,Near Mint - Unlimited,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/616579.jpg?v=1786231829
49052306768107,Swarm of Centipedes (PHNI-EN085) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536459.jpg?v=1784081526
49052306342123,Sorcerer of Sebek (PHNI-EN053) Common,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536421.jpg?v=1784081500
49052302278891,Prayers of the Voiceless Voice (PHNI-EN066) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536436.jpg?v=1784081290
49052441805035,Rainbow Bridge of the Heart (SDCB-EN045) Ultra Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/286258.jpg?v=1784083234
49052303753451,Royal Rhino with Deceitful Dice (PHNI-EN036) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536396.jpg?v=1784081377
49052303360235,Raidraptor - Roost (PHNI-EN057) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536425.jpg?v=1784081353
49052303294699,Raidraptor - Noir Lanius (PHNI-EN004) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536357.jpg?v=1784081346
49052303130859,Raidraptor - Glorious Bright (PHNI-EN074) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536445.jpg?v=1784081340
49052302835947,Radiance of the Voiceless Voice (PHNI-EN076) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536447.jpg?v=1784081321
49052302541035,Procession of the Tea Jar (PHNI-EN031) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536390.jpg?v=1784081303
49052302442731,Principug (PHNI-EN034) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536394.jpg?v=1784081297
49052436824299,Pot of Desires (CT14-EN004) Ultra Rare,Near Mint - Limited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/141277.jpg?v=1784083192
49052436660459,Pikeru's Circle of Enchantment (RDS-EN057) Super Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/23417.jpg?v=1784083186
49052436463851,Photon Sabre Tiger (PHSW-EN081) Super Rare,Near Mint - Unlimited,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/57341.jpg?v=1784083180
49052436300011,Phantom Knights' Rank-Up-Magic Force (PHRA-EN051) Ultra Rare,Near Mint - 1st Edition,10999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/226203.jpg?v=1784083174
49052436103403,Performapal Dag Daggerman (RATE-EN003) Ultra Rare,Near Mint - Unlimited,4499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/127249.jpg?v=1784083168
49052301394155,Phantasmal Summoning Beast (PHNI-EN014) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536369.jpg?v=1784081249
49052435874027,Pendulum Fusion (TAMA-EN054) Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/282367.jpg?v=1784083162
49052435579115,Overdone Burial (MP18-EN143) Secret Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/174821.jpg?v=1784083153
49052435218667,One-Eyed Skill Gainer (ABYR-EN040) Super Rare,Near Mint - Unlimited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/67235.jpg?v=1784083147
49052434989291,Omni Dragon Brotaur (MP20-EN059),Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/220735.jpg?v=1784083141
49052434792683,Number C39: Utopia Ray (KICO-EN045) Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/242872.jpg?v=1784083135
49052434628843,Number 99: Utopia Dragonar (BROL-EN057) Secret Rare,Near Mint - 1st Edition,3999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/256348.jpg?v=1784083129
49052434333931,Number 96: Dark Mist (GEIM-EN052) Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/228690.jpg?v=1784083122
49052300771563,"Obsidim, the Ashened City (PHNI-EN094) Super Rare",Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536470.jpg?v=1784081208
49175837868267,Number 62: Galaxy-Eyes Prime Photon Dragon (Extended Art) (BLGG-EN140) Ultra Rare,Near Mint - 1st Edition,67499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/695700.jpg?v=1786231816
49052434170091,Number 89: Diablosis the Mind Hacker (BROL-EN073) Secret Rare,Near Mint - 1st Edition,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/256364.jpg?v=1784083116
49052433907947,Number 49: Fortune Tune (KICO-EN048) Super Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/242875.jpg?v=1784083110
49052433711339,Number 39: Utopia (DUPO-EN104) Ultra Rare,Near Mint - Limited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/186886.jpg?v=1784083104
49052433514731,Neos Fusion (MP20-EN027) Prismatic Secret Rare,Near Mint - 1st Edition,8999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/220703.jpg?v=1784083098
49052433088747,Naturia Exterio (HAC1-EN119) Duel Terminal Technology Ultra Rare,Near Mint - 1st Edition,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/265060.jpg?v=1784083085
49052432892139,Naturia Beast (HAC1-EN120) Duel Terminal Technology Ultra Rare,Near Mint - 1st Edition,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/265061.jpg?v=1784083078
49052432400619,Naturia Beast (DUPO-EN091) Ultra Rare,Near Mint - Unlimited,3999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/186983.jpg?v=1784083072
49052450062571,Starving Venom Predapower Fusion Dragon (DIFO-EN036),Near Mint - 1st Edition,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/271708.jpg?v=1784083371
49052300083435,Mystic Potato (PHNI-EN098) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536475.jpg?v=1784081164
49052432007403,Mudragon of the Swamp (TOCH-EN049) Rare,Near Mint - Unlimited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/215447.jpg?v=1784083066
49052431483115,Mudragon of the Swamp (CT15-EN005) Ultra Rare,Near Mint - Limited,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/174637.jpg?v=1784083059
49052431155435,Monster Reborn (SDP-035) Common,Near Mint - Unlimited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/23068.jpg?v=1784083052
49052430762219,Monster Reborn (SDK-036) Common,Near Mint - Unlimited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/22692.jpg?v=1784083046
49052429877483,Mistake (SDSA-EN039) Common,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/217730.jpg?v=1784083040
49052429123819,Miracle Synchro Fusion (GFTP-EN111) Ultra Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/235777.jpg?v=1784083034
49052300017899,Mokomoko (PHNI-EN033) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536393.jpg?v=1784081158
49052428304619,Miracle Fusion (LED6-EN020) Common,Near Mint - Unlimited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/206996.jpg?v=1784083027
49052427387115,Metamorformation (MP17-EN103) Super Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/141495.jpg?v=1784083021
49052426338539,Metalfoes Counter (GFTP-EN124) Ultra Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/235743.jpg?v=1784083015
49052425421035,Metalfoes Combination (MP17-EN112) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/141505.jpg?v=1784083009
49052424569067,Metal Reflect Slime (DPRP-EN033) Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/122972.jpg?v=1784083003
49052299788523,Mementotlan Ghattic (PHNI-EN017) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536372.jpg?v=1784081145
49052423782635,Meliae of the Trees (SHSP-EN055) Secret Rare,Near Mint - Unlimited,3499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/72443.jpg?v=1784082997
49052299690219,Mature Chronicle (PHNI-EN055) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536423.jpg?v=1784081138
49052299591915,Materialization (PHNI-EN071) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536442.jpg?v=1784081132
49052299526379,Master of Ham (PHNI-EN040) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536402.jpg?v=1784081126
49052422734059,Masked HERO Vapor (TOCH-EN044) Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/215441.jpg?v=1784082989
49052422308075,Masked HERO Goka (TOCH-EN043) Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/215439.jpg?v=1784082983
49052421652715,Masked HERO Dian (TOCH-EN046) Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/215444.jpg?v=1784082976
49052420735211,Masked HERO Blast (TOCH-EN047) Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/215445.jpg?v=1784082969
49052419752171,Marincess Blue Tang (MP20-EN149) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/220874.jpg?v=1784082963
49052417851627,"Majester Paladin, the Ascending Dracoslayer (PGL3-EN079) Gold Rare",Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/115864.jpg?v=1784082949
49052297691371,Majespecter Wind (PHNI-EN069) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536439.jpg?v=1784081096
49052418834667,Mannadium Prime-Heart (CYAC-EN043) Ultra Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/493893.jpg?v=1784082956
49052417097963,Magnificent Machine Angel (LED4-EN016) Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/183133.jpg?v=1784082943
49052416147691,Magikey Beast - Ansyalabolas (DAMA-EN036) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/245790.jpg?v=1784082936
49052415394027,Magician of Chaos (DUPO-EN001) Ultra Rare,Near Mint - Unlimited,3999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/186889.jpg?v=1784082930
49052297593067,Magmacho Dragon (PHNI-EN025) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536384.jpg?v=1784081090
49052414607595,Magical Musketeer Starfire (DUOV-EN072) Ultra Rare,Near Mint - 1st Edition,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/210281.jpg?v=1784082924
49052414050539,Loop of Destruction (LC06-EN005) Ultra Rare,Near Mint - Limited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/161924.jpg?v=1784082918
49052412215531,Link Disciple (DUPO-EN070) Ultra Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/186960.jpg?v=1784082912
49052409331947,Kozmojo (GFTP-EN123) Ultra Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/235744.jpg?v=1784082905
49175837835499,Jutte Fighter (TDGS-EN012) Common,Near Mint - Unlimited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/27510.jpg?v=1786231809
49052406776043,Kashtira Ogre (DABL-EN014) Common,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/450203.jpg?v=1784082898
49052404351211,Karbonala Warrior (LOB-EN067) Common,Near Mint - Unlimited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/476374.jpg?v=1784082892
49052297036011,"Keaf, Murk of the Ghoti (PHNI-EN015) Super Rare",Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536370.jpg?v=1784081065
49175837671659,Justice of Prophecy (ABYR-EN023),Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/67216.jpg?v=1786231803
49175837638891,Justi-Break (SDWS-EN036) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/33634.jpg?v=1786231797
49175837540587,Jurrac Stauriko (DT03-EN069) Duel Terminal Normal Parallel Rare,Near Mint - Limited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81171.jpg?v=1786231778
49175837507819,Jurrac Spinos (DT03-EN016) Duel Terminal Rare Parallel Rare,Near Mint - Limited,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81118.jpg?v=1786231771
49175837475051,Jurrac Ptera (DT03-EN013) Duel Terminal Normal Parallel Rare,Near Mint - Limited,3499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81115.jpg?v=1786231765
49175837442283,Jurrac Protops (HA02-EN035) Super Rare,Near Mint - Unlimited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/35718.jpg?v=1786231760
49175837409515,Jurrac Monoloph (HA02-EN037) Super Rare,Near Mint - Unlimited,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/35720.jpg?v=1786231753
49175837376747,Jurrac Meteor (DT04-EN041) Duel Terminal Ultra Parallel Rare,Near Mint - Limited,39999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81243.jpg?v=1786231747
49175837343979,Jurrac Impact (CBLZ-EN079) Common,Near Mint - Unlimited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/67674.jpg?v=1786231741
49175837311211,Jurrac Iguanon (DT03-EN014) Duel Terminal Rare Parallel Rare,Near Mint - Limited,2999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81116.jpg?v=1786231734
49175837278443,Jurrac Herra (DT04-EN028) Duel Terminal Rare Parallel Rare,Near Mint - Limited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81230.jpg?v=1786231729
49175837245675,Jurrac Herra (HA04-EN018) Super Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/39628.jpg?v=1786231722
49175837212907,Jurrac Guaiba (DT03-EN068) Duel Terminal Normal Parallel Rare,Near Mint - Limited,19999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81170.jpg?v=1786231716
49175837147371,Jurrac Gallim (HA04-EN016) Super Rare,Near Mint - Unlimited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/39626.jpg?v=1786231704
49175837180139,Jurrac Gallim (DT04-EN026) Duel Terminal Normal Parallel Rare,Near Mint - Limited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81228.jpg?v=1786231710
49175837016299,Jurrac Dino (DT04-EN025) Duel Terminal Normal Parallel Rare,Near Mint - Limited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81227.jpg?v=1786231698
49175836983531,Jurrac Dino (HA04-EN015) Super Rare,Near Mint - Unlimited,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/39625.jpg?v=1786231692
49175836917995,Jurrac Brachis (HA03-EN008) Super Rare,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/38700.jpg?v=1786231679
49175836950763,Jurrac Brachis (DT03-EN015) Duel Terminal Normal Parallel Rare,Near Mint - Limited,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/81117.jpg?v=1786231686
49175836885227,Juragedo (INCH-EN041) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/186408.jpg?v=1786231673
49175836852459,Juragedo (DPBC-EN002) Super Rare,Near Mint - 1st Edition,1599.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/99962.jpg?v=1786231667
49175836655851,Juragedo (SDPL-EN010) Common,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/173572.jpg?v=1786231661
49175836623083,Junk Synchron (SDSE-EN004) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/103910.jpg?v=1786231655
49175836590315,Junk Synchron (5DS3-EN010) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/35339.jpg?v=1786231649
49175836557547,Junk Gardna (YMP1-EN006) Secret Rare,Near Mint - Limited,3499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/39341.jpg?v=1786231643
49175836524779,Junk Forward (LEHD-ENC09) Common,Near Mint - 1st Edition,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/177677.jpg?v=1786231637
49175836492011,Junk Forward (LC5D-EN024) Common,Near Mint - 1st Edition,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/93857.jpg?v=1786231630
49175824531691,Junk Collector (CT15-EN007) Ultra Rare,Near Mint - Limited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/174640.jpg?v=1786231624
49175824498923,Junk Changer (PGL3-EN002) Gold Secret Rare,Near Mint - 1st Edition,2499.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/115786.jpg?v=1786231618
49052296806635,Junk Dragonlet (PHNI-EN099) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/536476.jpg?v=1784081046
49175824466155,Junk Breaker (MP18-EN095) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/174958.jpg?v=1786231608
49175824433387,Junk Breaker (COTD-EN090) Common,Near Mint - Unlimited,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/139263.jpg?v=1786231600
49175824269547,Junk Barrage (TDGS-EN047) Common,Near Mint - Unlimited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/27545.jpg?v=1786231591
49052402417899,Junk Berserker (LC5D-EN043) Super Rare,Near Mint - 1st Edition,13999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/93877.jpg?v=1784082887
49175824236779,Junk Anchor (CROS-EN098) Rare,Near Mint - Unlimited,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/98494.jpg?v=1786231585
49175824204011,Jumbo Drill (SDGR-EN014) Common,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/93531.jpg?v=1786231579
49175824171243,Judgment of Thunder (TDGS-EN077) Common,Near Mint - Unlimited,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/27575.jpg?v=1786231573
49175824105707,Judgment Dragon (RYMP-EN104) Common,Near Mint - Unlimited,1999.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/58045.jpg?v=1786231565
49175824072939,Judge of the Ice Barrier (LIOV-EN020) Common,Near Mint - 1st Edition,899.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/239474.jpg?v=1786231559
49175824040171,Joruri-P.U.N.K. Nashiwari Surprise (GRCR-EN012) Rare,Near Mint - 1st Edition,1199.00,1,https://cdn.shopify.com/s/files/1/0797/1219/0699/files/260726.jpg?v=1786231553
